"","id_client","sexe","age","Région","Canal_Bancaire","Produit","Date_Souscription","Versements_Annuel","Statut","date_transaction","versement","retrait","encours"
"3584",150,"Femme",65,"Hauts-de-France","LCL","Retraite",2019-02-08,2060,"Clôturé",2023-08-01,1203,0,3403.58336731009
"3585",150,"Femme",65,"Hauts-de-France","LCL","Retraite",2019-02-08,2060,"Clôturé",2023-09-01,1860,0,4235.58336731009
"3586",150,"Femme",65,"Hauts-de-France","LCL","Retraite",2019-02-08,2060,"Clôturé",2023-10-01,1141,0,3502.58336731009
"3587",150,"Femme",65,"Hauts-de-France","LCL","Retraite",2019-02-08,2060,"Clôturé",2023-11-01,0,115,2121.58336731009
"3588",150,"Femme",65,"Hauts-de-France","LCL","Retraite",2019-02-08,2060,"Clôturé",2023-12-01,1392,0,3353.58336731009
"3589",150,"Femme",65,"Hauts-de-France","LCL","Retraite",2019-02-08,2060,"Clôturé",2024-01-01,0,0,2072.58336731009
"3590",150,"Femme",65,"Hauts-de-France","LCL","Retraite",2019-02-08,2060,"Clôturé",2024-02-01,1117,0,3371.58336731009
"3591",150,"Femme",65,"Hauts-de-France","LCL","Retraite",2019-02-08,2060,"Clôturé",2024-03-01,732,450,2178.58336731009
"3592",150,"Femme",65,"Hauts-de-France","LCL","Retraite",2019-02-08,2060,"Clôturé",2024-04-01,0,1031,1077.58336731009
"3593",150,"Femme",65,"Hauts-de-France","LCL","Retraite",2019-02-08,2060,"Clôturé",2024-05-01,0,1490,840.583367310094
"3594",150,"Femme",65,"Hauts-de-France","LCL","Retraite",2019-02-08,2060,"Clôturé",2024-06-01,0,0,2180.58336731009
"3595",150,"Femme",65,"Hauts-de-France","LCL","Retraite",2019-02-08,2060,"Clôturé",2024-07-01,1440,0,3348.58336731009
"3596",150,"Femme",65,"Hauts-de-France","LCL","Retraite",2019-02-08,2060,"Clôturé",2024-08-01,1977,0,4291.58336731009
"3597",150,"Femme",65,"Hauts-de-France","LCL","Retraite",2019-02-08,2060,"Clôturé",2024-09-01,0,203,2028.58336731009
"3598",150,"Femme",65,"Hauts-de-France","LCL","Retraite",2019-02-08,2060,"Clôturé",2024-10-01,1974,432,3544.58336731009
"3599",150,"Femme",65,"Hauts-de-France","LCL","Retraite",2019-02-08,2060,"Clôturé",2024-11-01,1869,0,3874.58336731009
"3600",150,"Femme",65,"Hauts-de-France","LCL","Retraite",2019-02-08,2060,"Clôturé",2024-12-01,0,0,2336.58336731009
"3601",151,"Homme",48,"Hauts-de-France","LCL","Retraite",2020-12-17,4420,"Actif",2023-01-01,1736,0,6761.83409340042
"3602",151,"Homme",48,"Hauts-de-France","LCL","Retraite",2020-12-17,4420,"Actif",2023-02-01,1302,0,6332.83409340042
"3603",151,"Homme",48,"Hauts-de-France","LCL","Retraite",2020-12-17,4420,"Actif",2023-03-01,148,0,5274.83409340042
"3604",151,"Homme",48,"Hauts-de-France","LCL","Retraite",2020-12-17,4420,"Actif",2023-04-01,443,0,5447.83409340042
"3605",151,"Homme",48,"Hauts-de-France","LCL","Retraite",2020-12-17,4420,"Actif",2023-05-01,0,0,5289.83409340042
"3606",151,"Homme",48,"Hauts-de-France","LCL","Retraite",2020-12-17,4420,"Actif",2023-06-01,1667,0,7064.83409340042
"3607",151,"Homme",48,"Hauts-de-France","LCL","Retraite",2020-12-17,4420,"Actif",2023-07-01,1414,0,6868.83409340042
"3608",151,"Homme",48,"Hauts-de-France","LCL","Retraite",2020-12-17,4420,"Actif",2023-08-01,0,0,5055.83409340042
"3609",151,"Homme",48,"Hauts-de-France","LCL","Retraite",2020-12-17,4420,"Actif",2023-09-01,1769,0,6933.83409340042
"3610",151,"Homme",48,"Hauts-de-France","LCL","Retraite",2020-12-17,4420,"Actif",2023-10-01,188,0,5517.83409340042
"3611",151,"Homme",48,"Hauts-de-France","LCL","Retraite",2020-12-17,4420,"Actif",2023-11-01,1890,0,6912.83409340042
"3612",151,"Homme",48,"Hauts-de-France","LCL","Retraite",2020-12-17,4420,"Actif",2023-12-01,691,0,6045.83409340042
"3613",151,"Homme",48,"Hauts-de-France","LCL","Retraite",2020-12-17,4420,"Actif",2024-01-01,328,1161,4295.83409340042
"3614",151,"Homme",48,"Hauts-de-France","LCL","Retraite",2020-12-17,4420,"Actif",2024-02-01,0,0,5167.83409340042
"3615",151,"Homme",48,"Hauts-de-France","LCL","Retraite",2020-12-17,4420,"Actif",2024-03-01,0,0,5300.83409340042
"3616",151,"Homme",48,"Hauts-de-France","LCL","Retraite",2020-12-17,4420,"Actif",2024-04-01,315,0,5374.83409340042
"3617",151,"Homme",48,"Hauts-de-France","LCL","Retraite",2020-12-17,4420,"Actif",2024-05-01,0,0,5279.83409340042
"3618",151,"Homme",48,"Hauts-de-France","LCL","Retraite",2020-12-17,4420,"Actif",2024-06-01,846,0,6081.83409340042
"3619",151,"Homme",48,"Hauts-de-France","LCL","Retraite",2020-12-17,4420,"Actif",2024-07-01,807,0,6284.83409340042
"3620",151,"Homme",48,"Hauts-de-France","LCL","Retraite",2020-12-17,4420,"Actif",2024-08-01,1633,0,6983.83409340042
"3621",151,"Homme",48,"Hauts-de-France","LCL","Retraite",2020-12-17,4420,"Actif",2024-09-01,0,0,5268.83409340042
"3622",151,"Homme",48,"Hauts-de-France","LCL","Retraite",2020-12-17,4420,"Actif",2024-10-01,0,0,5191.83409340042
"3623",151,"Homme",48,"Hauts-de-France","LCL","Retraite",2020-12-17,4420,"Actif",2024-11-01,1938,0,7431.83409340042
"3624",151,"Homme",48,"Hauts-de-France","LCL","Retraite",2020-12-17,4420,"Actif",2024-12-01,1015,0,6336.83409340042
"3625",152,"Homme",73,"Auvergne-Rhône-Alpes","CR","Multi-support",2022-09-05,1301,"Clôturé",2023-01-01,1248,132,2515.28683695515
"3626",152,"Homme",73,"Auvergne-Rhône-Alpes","CR","Multi-support",2022-09-05,1301,"Clôturé",2023-02-01,0,0,1683.28683695515
"3627",152,"Homme",73,"Auvergne-Rhône-Alpes","CR","Multi-support",2022-09-05,1301,"Clôturé",2023-03-01,0,0,1430.28683695515
"3628",152,"Homme",73,"Auvergne-Rhône-Alpes","CR","Multi-support",2022-09-05,1301,"Clôturé",2023-04-01,1285,0,2798.28683695515
"3629",152,"Homme",73,"Auvergne-Rhône-Alpes","CR","Multi-support",2022-09-05,1301,"Clôturé",2023-05-01,799,0,2506.28683695515
"3630",152,"Homme",73,"Auvergne-Rhône-Alpes","CR","Multi-support",2022-09-05,1301,"Clôturé",2023-06-01,1109,0,2388.28683695515
"3631",152,"Homme",73,"Auvergne-Rhône-Alpes","CR","Multi-support",2022-09-05,1301,"Clôturé",2023-07-01,1864,0,3216.28683695515
"3632",152,"Homme",73,"Auvergne-Rhône-Alpes","CR","Multi-support",2022-09-05,1301,"Clôturé",2023-08-01,1720,751,2569.28683695515
"3633",152,"Homme",73,"Auvergne-Rhône-Alpes","CR","Multi-support",2022-09-05,1301,"Clôturé",2023-09-01,118,0,1833.28683695515
"3634",152,"Homme",73,"Auvergne-Rhône-Alpes","CR","Multi-support",2022-09-05,1301,"Clôturé",2023-10-01,0,0,1386.28683695515
"3635",152,"Homme",73,"Auvergne-Rhône-Alpes","CR","Multi-support",2022-09-05,1301,"Clôturé",2023-11-01,0,798,829.286836955151
"3636",152,"Homme",73,"Auvergne-Rhône-Alpes","CR","Multi-support",2022-09-05,1301,"Clôturé",2023-12-01,1916,0,3476.28683695515
"3637",152,"Homme",73,"Auvergne-Rhône-Alpes","CR","Multi-support",2022-09-05,1301,"Clôturé",2024-01-01,0,1390,341.286836955151
"3638",152,"Homme",73,"Auvergne-Rhône-Alpes","CR","Multi-support",2022-09-05,1301,"Clôturé",2024-02-01,0,0,1438.28683695515
"3639",152,"Homme",73,"Auvergne-Rhône-Alpes","CR","Multi-support",2022-09-05,1301,"Clôturé",2024-03-01,1860,0,3571.28683695515
"3640",152,"Homme",73,"Auvergne-Rhône-Alpes","CR","Multi-support",2022-09-05,1301,"Clôturé",2024-04-01,0,0,1712.28683695515
"3641",152,"Homme",73,"Auvergne-Rhône-Alpes","CR","Multi-support",2022-09-05,1301,"Clôturé",2024-05-01,1200,0,2509.28683695515
"3642",152,"Homme",73,"Auvergne-Rhône-Alpes","CR","Multi-support",2022-09-05,1301,"Clôturé",2024-06-01,1881,0,3464.28683695515
"3643",152,"Homme",73,"Auvergne-Rhône-Alpes","CR","Multi-support",2022-09-05,1301,"Clôturé",2024-07-01,0,0,1339.28683695515
"3644",152,"Homme",73,"Auvergne-Rhône-Alpes","CR","Multi-support",2022-09-05,1301,"Clôturé",2024-08-01,0,0,1626.28683695515
"3645",152,"Homme",73,"Auvergne-Rhône-Alpes","CR","Multi-support",2022-09-05,1301,"Clôturé",2024-09-01,0,814,563.286836955151
"3646",152,"Homme",73,"Auvergne-Rhône-Alpes","CR","Multi-support",2022-09-05,1301,"Clôturé",2024-10-01,1683,719,2705.28683695515
"3647",152,"Homme",73,"Auvergne-Rhône-Alpes","CR","Multi-support",2022-09-05,1301,"Clôturé",2024-11-01,1169,0,2691.28683695515
"3648",152,"Homme",73,"Auvergne-Rhône-Alpes","CR","Multi-support",2022-09-05,1301,"Clôturé",2024-12-01,1859,0,3366.28683695515
"3649",153,"Homme",55,"Hauts-de-France","CR","Retraite",2019-11-23,1699,"Actif",2023-01-01,1557,0,3764.39034803581
"3650",153,"Homme",55,"Hauts-de-France","CR","Retraite",2019-11-23,1699,"Actif",2023-02-01,0,0,1970.39034803581
"3651",153,"Homme",55,"Hauts-de-France","CR","Retraite",2019-11-23,1699,"Actif",2023-03-01,0,0,2132.39034803581
"3652",153,"Homme",55,"Hauts-de-France","CR","Retraite",2019-11-23,1699,"Actif",2023-04-01,0,0,2185.39034803581
"3653",153,"Homme",55,"Hauts-de-France","CR","Retraite",2019-11-23,1699,"Actif",2023-05-01,799,412,2545.39034803581
"3654",153,"Homme",55,"Hauts-de-France","CR","Retraite",2019-11-23,1699,"Actif",2023-06-01,355,0,2410.39034803581
"3655",153,"Homme",55,"Hauts-de-France","CR","Retraite",2019-11-23,1699,"Actif",2023-07-01,1520,0,3589.39034803581
"3656",153,"Homme",55,"Hauts-de-France","CR","Retraite",2019-11-23,1699,"Actif",2023-08-01,238,0,2188.39034803581
"3657",153,"Homme",55,"Hauts-de-France","CR","Retraite",2019-11-23,1699,"Actif",2023-09-01,0,1157,693.390348035811
"3658",153,"Homme",55,"Hauts-de-France","CR","Retraite",2019-11-23,1699,"Actif",2023-10-01,0,457,1654.39034803581
"3659",153,"Homme",55,"Hauts-de-France","CR","Retraite",2019-11-23,1699,"Actif",2023-11-01,710,0,2816.39034803581
"3660",153,"Homme",55,"Hauts-de-France","CR","Retraite",2019-11-23,1699,"Actif",2023-12-01,420,0,2516.39034803581
"3661",153,"Homme",55,"Hauts-de-France","CR","Retraite",2019-11-23,1699,"Actif",2024-01-01,951,584,2582.39034803581
"3662",153,"Homme",55,"Hauts-de-France","CR","Retraite",2019-11-23,1699,"Actif",2024-02-01,1922,559,3378.39034803581
"3663",153,"Homme",55,"Hauts-de-France","CR","Retraite",2019-11-23,1699,"Actif",2024-03-01,0,0,1968.39034803581
"3664",153,"Homme",55,"Hauts-de-France","CR","Retraite",2019-11-23,1699,"Actif",2024-04-01,1221,499,2766.39034803581
"3665",153,"Homme",55,"Hauts-de-France","CR","Retraite",2019-11-23,1699,"Actif",2024-05-01,0,1351,849.390348035811
"3666",153,"Homme",55,"Hauts-de-France","CR","Retraite",2019-11-23,1699,"Actif",2024-06-01,262,0,2331.39034803581
"3667",153,"Homme",55,"Hauts-de-France","CR","Retraite",2019-11-23,1699,"Actif",2024-07-01,0,0,2225.39034803581
"3668",153,"Homme",55,"Hauts-de-France","CR","Retraite",2019-11-23,1699,"Actif",2024-08-01,395,0,2425.39034803581
"3669",153,"Homme",55,"Hauts-de-France","CR","Retraite",2019-11-23,1699,"Actif",2024-09-01,0,0,1918.39034803581
"3670",153,"Homme",55,"Hauts-de-France","CR","Retraite",2019-11-23,1699,"Actif",2024-10-01,1392,0,3235.39034803581
"3671",153,"Homme",55,"Hauts-de-France","CR","Retraite",2019-11-23,1699,"Actif",2024-11-01,1268,0,3195.39034803581
"3672",153,"Homme",55,"Hauts-de-France","CR","Retraite",2019-11-23,1699,"Actif",2024-12-01,0,199,1942.39034803581
"3673",154,"Femme",57,"Hauts-de-France","CR","Assurance-Vie",2020-05-01,1190,"Actif",2023-01-01,0,0,1586.47477548156
"3674",154,"Femme",57,"Hauts-de-France","CR","Assurance-Vie",2020-05-01,1190,"Actif",2023-02-01,0,0,1598.47477548156
"3675",154,"Femme",57,"Hauts-de-France","CR","Assurance-Vie",2020-05-01,1190,"Actif",2023-03-01,1416,0,3054.47477548156
"3676",154,"Femme",57,"Hauts-de-France","CR","Assurance-Vie",2020-05-01,1190,"Actif",2023-04-01,626,320,1703.47477548156
"3677",154,"Femme",57,"Hauts-de-France","CR","Assurance-Vie",2020-05-01,1190,"Actif",2023-05-01,1754,0,3260.47477548156
"3678",154,"Femme",57,"Hauts-de-France","CR","Assurance-Vie",2020-05-01,1190,"Actif",2023-06-01,0,0,1404.47477548156
"3679",154,"Femme",57,"Hauts-de-France","CR","Assurance-Vie",2020-05-01,1190,"Actif",2023-07-01,0,0,1660.47477548156
"3680",154,"Femme",57,"Hauts-de-France","CR","Assurance-Vie",2020-05-01,1190,"Actif",2023-08-01,0,0,1590.47477548156
"3681",154,"Femme",57,"Hauts-de-France","CR","Assurance-Vie",2020-05-01,1190,"Actif",2023-09-01,1338,0,2870.47477548156
"3682",154,"Femme",57,"Hauts-de-France","CR","Assurance-Vie",2020-05-01,1190,"Actif",2023-10-01,0,0,1369.47477548156
"3683",154,"Femme",57,"Hauts-de-France","CR","Assurance-Vie",2020-05-01,1190,"Actif",2023-11-01,505,0,2115.47477548156
"3684",154,"Femme",57,"Hauts-de-France","CR","Assurance-Vie",2020-05-01,1190,"Actif",2023-12-01,790,0,2287.47477548156
"3685",154,"Femme",57,"Hauts-de-France","CR","Assurance-Vie",2020-05-01,1190,"Actif",2024-01-01,0,0,1526.47477548156
"3686",154,"Femme",57,"Hauts-de-France","CR","Assurance-Vie",2020-05-01,1190,"Actif",2024-02-01,405,1351,474.47477548156
"3687",154,"Femme",57,"Hauts-de-France","CR","Assurance-Vie",2020-05-01,1190,"Actif",2024-03-01,1634,0,2898.47477548156
"3688",154,"Femme",57,"Hauts-de-France","CR","Assurance-Vie",2020-05-01,1190,"Actif",2024-04-01,0,0,1373.47477548156
"3689",154,"Femme",57,"Hauts-de-France","CR","Assurance-Vie",2020-05-01,1190,"Actif",2024-05-01,1318,618,1995.47477548156
"3690",154,"Femme",57,"Hauts-de-France","CR","Assurance-Vie",2020-05-01,1190,"Actif",2024-06-01,0,0,1514.47477548156
"3691",154,"Femme",57,"Hauts-de-France","CR","Assurance-Vie",2020-05-01,1190,"Actif",2024-07-01,1747,0,3389.47477548156
"3692",154,"Femme",57,"Hauts-de-France","CR","Assurance-Vie",2020-05-01,1190,"Actif",2024-08-01,1314,1273,1437.47477548156
"3693",154,"Femme",57,"Hauts-de-France","CR","Assurance-Vie",2020-05-01,1190,"Actif",2024-09-01,1608,0,3080.47477548156
"3694",154,"Femme",57,"Hauts-de-France","CR","Assurance-Vie",2020-05-01,1190,"Actif",2024-10-01,1146,1393,1168.47477548156
"3695",154,"Femme",57,"Hauts-de-France","CR","Assurance-Vie",2020-05-01,1190,"Actif",2024-11-01,472,0,1827.47477548156
"3696",154,"Femme",57,"Hauts-de-France","CR","Assurance-Vie",2020-05-01,1190,"Actif",2024-12-01,1745,95,2939.47477548156
"3697",155,"Femme",45,"Nouvelle-Aquitaine","LCL","Retraite",2020-11-10,3975,"Actif",2023-01-01,949,783,3721.15587418902
"3698",155,"Femme",45,"Nouvelle-Aquitaine","LCL","Retraite",2020-11-10,3975,"Actif",2023-02-01,0,0,3645.15587418902
"3699",155,"Femme",45,"Nouvelle-Aquitaine","LCL","Retraite",2020-11-10,3975,"Actif",2023-03-01,1562,807,4265.15587418902
"3700",155,"Femme",45,"Nouvelle-Aquitaine","LCL","Retraite",2020-11-10,3975,"Actif",2023-04-01,1281,0,4987.15587418902
"3701",155,"Femme",45,"Nouvelle-Aquitaine","LCL","Retraite",2020-11-10,3975,"Actif",2023-05-01,425,0,3783.15587418902
"3702",155,"Femme",45,"Nouvelle-Aquitaine","LCL","Retraite",2020-11-10,3975,"Actif",2023-06-01,0,0,3423.15587418902
"3703",155,"Femme",45,"Nouvelle-Aquitaine","LCL","Retraite",2020-11-10,3975,"Actif",2023-07-01,0,0,3763.15587418902
"3704",155,"Femme",45,"Nouvelle-Aquitaine","LCL","Retraite",2020-11-10,3975,"Actif",2023-08-01,0,0,3472.15587418902
"3705",155,"Femme",45,"Nouvelle-Aquitaine","LCL","Retraite",2020-11-10,3975,"Actif",2023-09-01,1738,0,5474.15587418902
"3706",155,"Femme",45,"Nouvelle-Aquitaine","LCL","Retraite",2020-11-10,3975,"Actif",2023-10-01,895,1069,3132.15587418902
"3707",155,"Femme",45,"Nouvelle-Aquitaine","LCL","Retraite",2020-11-10,3975,"Actif",2023-11-01,0,0,3355.15587418902
"3708",155,"Femme",45,"Nouvelle-Aquitaine","LCL","Retraite",2020-11-10,3975,"Actif",2023-12-01,0,0,3478.15587418902
"3709",155,"Femme",45,"Nouvelle-Aquitaine","LCL","Retraite",2020-11-10,3975,"Actif",2024-01-01,1924,1484,3856.15587418902
"3710",155,"Femme",45,"Nouvelle-Aquitaine","LCL","Retraite",2020-11-10,3975,"Actif",2024-02-01,1934,264,5281.15587418902
"3711",155,"Femme",45,"Nouvelle-Aquitaine","LCL","Retraite",2020-11-10,3975,"Actif",2024-03-01,0,0,3730.15587418902
"3712",155,"Femme",45,"Nouvelle-Aquitaine","LCL","Retraite",2020-11-10,3975,"Actif",2024-04-01,300,0,4020.15587418902
"3713",155,"Femme",45,"Nouvelle-Aquitaine","LCL","Retraite",2020-11-10,3975,"Actif",2024-05-01,0,0,3727.15587418902
"3714",155,"Femme",45,"Nouvelle-Aquitaine","LCL","Retraite",2020-11-10,3975,"Actif",2024-06-01,0,0,3759.15587418902
"3715",155,"Femme",45,"Nouvelle-Aquitaine","LCL","Retraite",2020-11-10,3975,"Actif",2024-07-01,392,0,3686.15587418902
"3716",155,"Femme",45,"Nouvelle-Aquitaine","LCL","Retraite",2020-11-10,3975,"Actif",2024-08-01,0,0,3621.15587418902
"3717",155,"Femme",45,"Nouvelle-Aquitaine","LCL","Retraite",2020-11-10,3975,"Actif",2024-09-01,1227,0,4533.15587418902
"3718",155,"Femme",45,"Nouvelle-Aquitaine","LCL","Retraite",2020-11-10,3975,"Actif",2024-10-01,661,0,4263.15587418902
"3719",155,"Femme",45,"Nouvelle-Aquitaine","LCL","Retraite",2020-11-10,3975,"Actif",2024-11-01,751,0,4193.15587418902
"3720",155,"Femme",45,"Nouvelle-Aquitaine","LCL","Retraite",2020-11-10,3975,"Actif",2024-12-01,1789,0,5217.15587418902
"3721",156,"Homme",47,"Nouvelle-Aquitaine","LCL","Multi-support",2021-09-12,18568,"Actif",2023-01-01,0,0,19452.9142584821
"3722",156,"Homme",47,"Nouvelle-Aquitaine","LCL","Multi-support",2021-09-12,18568,"Actif",2023-02-01,1095,0,20842.9142584821
"3723",156,"Homme",47,"Nouvelle-Aquitaine","LCL","Multi-support",2021-09-12,18568,"Actif",2023-03-01,1629,0,21458.9142584821
"3724",156,"Homme",47,"Nouvelle-Aquitaine","LCL","Multi-support",2021-09-12,18568,"Actif",2023-04-01,0,0,19596.9142584821
"3725",156,"Homme",47,"Nouvelle-Aquitaine","LCL","Multi-support",2021-09-12,18568,"Actif",2023-05-01,1093,0,20655.9142584821
"3726",156,"Homme",47,"Nouvelle-Aquitaine","LCL","Multi-support",2021-09-12,18568,"Actif",2023-06-01,1566,0,21398.9142584821
"3727",156,"Homme",47,"Nouvelle-Aquitaine","LCL","Multi-support",2021-09-12,18568,"Actif",2023-07-01,0,0,19704.9142584821
"3728",156,"Homme",47,"Nouvelle-Aquitaine","LCL","Multi-support",2021-09-12,18568,"Actif",2023-08-01,0,0,19630.9142584821
"3729",156,"Homme",47,"Nouvelle-Aquitaine","LCL","Multi-support",2021-09-12,18568,"Actif",2023-09-01,0,0,19570.9142584821
"3730",156,"Homme",47,"Nouvelle-Aquitaine","LCL","Multi-support",2021-09-12,18568,"Actif",2023-10-01,1984,0,21781.9142584821
"3731",156,"Homme",47,"Nouvelle-Aquitaine","LCL","Multi-support",2021-09-12,18568,"Actif",2023-11-01,0,0,19777.9142584821
"3732",156,"Homme",47,"Nouvelle-Aquitaine","LCL","Multi-support",2021-09-12,18568,"Actif",2023-12-01,820,0,20181.9142584821
"3733",156,"Homme",47,"Nouvelle-Aquitaine","LCL","Multi-support",2021-09-12,18568,"Actif",2024-01-01,0,0,19353.9142584821
"3734",156,"Homme",47,"Nouvelle-Aquitaine","LCL","Multi-support",2021-09-12,18568,"Actif",2024-02-01,1965,0,21395.9142584821
"3735",156,"Homme",47,"Nouvelle-Aquitaine","LCL","Multi-support",2021-09-12,18568,"Actif",2024-03-01,0,0,19476.9142584821
"3736",156,"Homme",47,"Nouvelle-Aquitaine","LCL","Multi-support",2021-09-12,18568,"Actif",2024-04-01,1970,0,21463.9142584821
"3737",156,"Homme",47,"Nouvelle-Aquitaine","LCL","Multi-support",2021-09-12,18568,"Actif",2024-05-01,1815,776,20706.9142584821
"3738",156,"Homme",47,"Nouvelle-Aquitaine","LCL","Multi-support",2021-09-12,18568,"Actif",2024-06-01,991,0,20663.9142584821
"3739",156,"Homme",47,"Nouvelle-Aquitaine","LCL","Multi-support",2021-09-12,18568,"Actif",2024-07-01,495,0,20225.9142584821
"3740",156,"Homme",47,"Nouvelle-Aquitaine","LCL","Multi-support",2021-09-12,18568,"Actif",2024-08-01,457,0,20267.9142584821
"3741",156,"Homme",47,"Nouvelle-Aquitaine","LCL","Multi-support",2021-09-12,18568,"Actif",2024-09-01,100,0,19625.9142584821
"3742",156,"Homme",47,"Nouvelle-Aquitaine","LCL","Multi-support",2021-09-12,18568,"Actif",2024-10-01,0,0,19578.9142584821
"3743",156,"Homme",47,"Nouvelle-Aquitaine","LCL","Multi-support",2021-09-12,18568,"Actif",2024-11-01,1463,326,20584.9142584821
"3744",156,"Homme",47,"Nouvelle-Aquitaine","LCL","Multi-support",2021-09-12,18568,"Actif",2024-12-01,0,0,19642.9142584821
"3745",157,"Homme",27,"Auvergne-Rhône-Alpes","CR","Multi-support",2016-01-18,2816,"Actif",2023-01-01,284,0,3336.22769165165
"3746",157,"Homme",27,"Auvergne-Rhône-Alpes","CR","Multi-support",2016-01-18,2816,"Actif",2023-02-01,0,0,3251.22769165165
"3747",157,"Homme",27,"Auvergne-Rhône-Alpes","CR","Multi-support",2016-01-18,2816,"Actif",2023-03-01,0,0,3270.22769165165
"3748",157,"Homme",27,"Auvergne-Rhône-Alpes","CR","Multi-support",2016-01-18,2816,"Actif",2023-04-01,768,0,3652.22769165165
"3749",157,"Homme",27,"Auvergne-Rhône-Alpes","CR","Multi-support",2016-01-18,2816,"Actif",2023-05-01,560,0,3420.22769165165
"3750",157,"Homme",27,"Auvergne-Rhône-Alpes","CR","Multi-support",2016-01-18,2816,"Actif",2023-06-01,0,0,2810.22769165165
"3751",157,"Homme",27,"Auvergne-Rhône-Alpes","CR","Multi-support",2016-01-18,2816,"Actif",2023-07-01,1394,111,4328.22769165165
"3752",157,"Homme",27,"Auvergne-Rhône-Alpes","CR","Multi-support",2016-01-18,2816,"Actif",2023-08-01,0,196,2992.22769165165
"3753",157,"Homme",27,"Auvergne-Rhône-Alpes","CR","Multi-support",2016-01-18,2816,"Actif",2023-09-01,0,0,2900.22769165165
"3754",157,"Homme",27,"Auvergne-Rhône-Alpes","CR","Multi-support",2016-01-18,2816,"Actif",2023-10-01,954,0,4150.22769165165
"3755",157,"Homme",27,"Auvergne-Rhône-Alpes","CR","Multi-support",2016-01-18,2816,"Actif",2023-11-01,0,0,3266.22769165165
"3756",157,"Homme",27,"Auvergne-Rhône-Alpes","CR","Multi-support",2016-01-18,2816,"Actif",2023-12-01,1503,0,4580.22769165165
"3757",157,"Homme",27,"Auvergne-Rhône-Alpes","CR","Multi-support",2016-01-18,2816,"Actif",2024-01-01,0,0,3068.22769165165
"3758",157,"Homme",27,"Auvergne-Rhône-Alpes","CR","Multi-support",2016-01-18,2816,"Actif",2024-02-01,328,0,3283.22769165165
"3759",157,"Homme",27,"Auvergne-Rhône-Alpes","CR","Multi-support",2016-01-18,2816,"Actif",2024-03-01,1866,0,5064.22769165165
"3760",157,"Homme",27,"Auvergne-Rhône-Alpes","CR","Multi-support",2016-01-18,2816,"Actif",2024-04-01,1853,1497,3559.22769165165
"3761",157,"Homme",27,"Auvergne-Rhône-Alpes","CR","Multi-support",2016-01-18,2816,"Actif",2024-05-01,0,0,2996.22769165165
"3762",157,"Homme",27,"Auvergne-Rhône-Alpes","CR","Multi-support",2016-01-18,2816,"Actif",2024-06-01,1144,0,4409.22769165165
"3763",157,"Homme",27,"Auvergne-Rhône-Alpes","CR","Multi-support",2016-01-18,2816,"Actif",2024-07-01,175,0,3210.22769165165
"3764",157,"Homme",27,"Auvergne-Rhône-Alpes","CR","Multi-support",2016-01-18,2816,"Actif",2024-08-01,0,359,2475.22769165165
"3765",157,"Homme",27,"Auvergne-Rhône-Alpes","CR","Multi-support",2016-01-18,2816,"Actif",2024-09-01,1169,0,4194.22769165165
"3766",157,"Homme",27,"Auvergne-Rhône-Alpes","CR","Multi-support",2016-01-18,2816,"Actif",2024-10-01,1581,0,4869.22769165165
"3767",157,"Homme",27,"Auvergne-Rhône-Alpes","CR","Multi-support",2016-01-18,2816,"Actif",2024-11-01,1023,15,3827.22769165165
"3768",157,"Homme",27,"Auvergne-Rhône-Alpes","CR","Multi-support",2016-01-18,2816,"Actif",2024-12-01,0,0,3222.22769165165
"3769",158,"Homme",66,"Nouvelle-Aquitaine","CR","Retraite",2015-09-01,1569,"Actif",2023-01-01,1820,1456,1613.0356055875
"3770",158,"Homme",66,"Nouvelle-Aquitaine","CR","Retraite",2015-09-01,1569,"Actif",2023-02-01,0,379,980.035605587505
"3771",158,"Homme",66,"Nouvelle-Aquitaine","CR","Retraite",2015-09-01,1569,"Actif",2023-03-01,0,0,1291.0356055875
"3772",158,"Homme",66,"Nouvelle-Aquitaine","CR","Retraite",2015-09-01,1569,"Actif",2023-04-01,0,0,1629.0356055875
"3773",158,"Homme",66,"Nouvelle-Aquitaine","CR","Retraite",2015-09-01,1569,"Actif",2023-05-01,709,0,1965.0356055875
"3774",158,"Homme",66,"Nouvelle-Aquitaine","CR","Retraite",2015-09-01,1569,"Actif",2023-06-01,1165,0,2391.0356055875
"3775",158,"Homme",66,"Nouvelle-Aquitaine","CR","Retraite",2015-09-01,1569,"Actif",2023-07-01,1388,0,2959.0356055875
"3776",158,"Homme",66,"Nouvelle-Aquitaine","CR","Retraite",2015-09-01,1569,"Actif",2023-08-01,0,0,1480.0356055875
"3777",158,"Homme",66,"Nouvelle-Aquitaine","CR","Retraite",2015-09-01,1569,"Actif",2023-09-01,260,769,1018.0356055875
"3778",158,"Homme",66,"Nouvelle-Aquitaine","CR","Retraite",2015-09-01,1569,"Actif",2023-10-01,372,0,1879.0356055875
"3779",158,"Homme",66,"Nouvelle-Aquitaine","CR","Retraite",2015-09-01,1569,"Actif",2023-11-01,1994,0,3637.0356055875
"3780",158,"Homme",66,"Nouvelle-Aquitaine","CR","Retraite",2015-09-01,1569,"Actif",2023-12-01,666,0,1903.0356055875
"3781",158,"Homme",66,"Nouvelle-Aquitaine","CR","Retraite",2015-09-01,1569,"Actif",2024-01-01,774,0,2097.0356055875
